id,aisle_id,section_num,is_inventory,svg_x,svg_y,svg_width,svg_height,sort_order,created_at,updated_at
882,22,,t,1739.1364,3744.7405,79.52896,20.548601,0,2026-06-06 16:16:42.558579,2026-06-23 01:32:15.063
883,22,,t,2067.6821,3744.8403,79.15968,20.548601,0,2026-06-06 16:16:42.559504,2026-06-23 01:32:15.062
884,22,,t,1821.6759,3744.9404,79.02722,20.548601,0,2026-06-06 16:16:42.55975,2026-06-23 01:32:15.06
885,22,,t,1575.1251,3744.8403,79.464745,20.548601,0,2026-06-06 16:16:42.560153,2026-06-23 01:32:15.088
886,22,,t,1903.5812,3744.8403,79.15968,20.548601,0,2026-06-06 16:16:42.56217,2026-06-23 01:32:15.094
887,22,,t,1493.1606,3744.717,78.961,20.599998,0,2026-06-06 16:16:42.602318,2026-06-23 01:32:15.105
888,22,,t,1985.6189,3744.8406,79.15968,20.548601,0,2026-06-06 16:16:42.602907,2026-06-23 01:32:15.112
889,22,,t,1337.0048,3922.8608,111.66145,27.500141,0,2026-06-06 16:19:34.662588,2026-06-23 01:31:30.731
890,22,,t,1451.772,3922.8608,108.380165,27.500141,0,2026-06-06 16:22:32.919316,2026-06-23 01:31:30.769
891,22,,t,1562.9048,3922.8608,110.519615,27.500141,0,2026-06-06 16:22:54.429515,2026-06-23 01:31:30.784
892,22,,t,1676.428,3922.8608,116.03897,27.500141,0,2026-06-06 16:23:16.300965,2026-06-23 01:31:30.783
893,22,,t,1795.4705,3922.8608,109.39071,27.500141,0,2026-06-06 16:23:32.911974,2026-06-23 01:31:30.785
894,22,,t,1907.8718,3922.8608,110.26174,27.500141,0,2026-06-06 16:23:52.818636,2026-06-23 01:31:30.563
895,22,,t,2021.388,3922.8608,110.26174,27.500141,0,2026-06-06 16:24:12.839406,2026-06-23 01:31:30.565
896,22,,t,2134.6533,3922.9863,112.65911,27.500141,0,2026-06-06 16:24:28.080985,2026-06-23 01:31:30.724
897,22,,t,2250.4417,3922.7354,115.91327,27.500141,0,2026-06-06 16:24:45.348877,2026-06-23 01:31:30.564
898,22,,t,2369.3655,3922.7354,109.38371,27.500141,0,2026-06-06 16:25:25.199457,2026-06-23 01:31:30.68
899,22,,t,2481.753,3922.8608,109.38371,27.500141,0,2026-06-06 16:25:39.372626,2026-06-23 01:31:30.791
900,22,,t,2594.015,3922.8608,112.784134,27.500141,0,2026-06-06 16:25:54.650293,2026-06-23 01:31:30.785
901,22,,t,2709.5588,3922.8608,110.512634,27.500141,0,2026-06-06 16:26:12.882537,2026-06-23 01:31:30.917
902,22,,t,2823.333,3922.8608,106.87488,27.500141,0,2026-06-06 16:26:31.14819,2026-06-23 01:31:30.925
903,22,,t,2933.2114,3922.8608,113.90645,27.500141,0,2026-06-06 16:26:48.0332,2026-06-23 01:31:30.729
904,22,,t,3050.1216,3922.9863,116.666016,27.500141,0,2026-06-06 16:27:04.104254,2026-06-23 01:31:30.728
905,22,,t,3169.791,3922.9863,116.666016,27.500141,0,2026-06-06 16:27:19.948773,2026-06-23 01:31:30.726
906,22,,t,3353.047,3922.8318,121.67603,27.500141,0,2026-06-06 16:28:44.144352,2026-06-23 01:31:30.73
907,22,,t,3477.823,3922.8318,121.372314,27.500141,0,2026-06-06 16:29:14.164707,2026-06-23 01:31:30.678
908,22,,t,3602.2954,3922.8318,121.499916,27.500141,0,2026-06-06 16:29:36.823732,2026-06-23 01:31:30.676
909,22,,t,3726.7954,3922.8318,120.39992,27.500141,0,2026-06-06 16:29:50.944099,2026-06-23 01:31:30.928
910,22,,t,3850.0952,3922.932,123.000114,27.500141,0,2026-06-06 16:30:11.645163,2026-06-23 01:31:30.929
911,22,,t,3976.0952,3922.932,121.400116,27.500141,0,2026-06-06 16:30:30.584872,2026-06-23 01:31:30.569
912,22,,t,4100.695,3922.932,121.400116,27.500141,0,2026-06-06 16:30:57.38175,2026-06-23 01:31:30.574
913,22,,t,4225.295,3922.9512,121.70032,27.399988,0,2026-06-06 16:31:14.091922,2026-06-23 01:31:30.573
914,22,,t,4350.095,3922.9512,121.100006,27.399988,0,2026-06-06 16:31:41.852292,2026-06-23 01:31:30.679
915,22,,t,4474.2217,3922.9512,121.67346,27.399988,0,2026-06-06 16:32:05.171908,2026-06-23 01:31:30.677
916,22,,t,4598.895,3922.9512,121.67346,27.399988,0,2026-06-06 16:32:28.525742,2026-06-23 01:31:30.675
917,22,,t,4723.4604,3937.827,91.00019,12.5243435,0,2026-06-06 16:32:53.207442,2026-06-23 01:31:30.964
918,22,,t,2357.6475,3744.2864,121.34584,21.086605,0,2026-06-06 16:33:55.147221,2026-06-23 01:32:15.117
919,22,,t,2866.499,3744.2864,123.95606,21.086605,0,2026-06-06 16:33:55.231317,2026-06-23 01:32:15.116
920,22,,t,2738.9902,3744.2864,124.35083,21.086605,0,2026-06-06 16:33:55.247677,2026-06-23 01:32:15.138
921,22,,t,2233.8938,3744.2864,120.66161,21.086605,0,2026-06-06 16:33:55.251711,2026-06-23 01:32:15.138
922,22,,t,2611.0864,3744.2864,124.7456,21.086605,0,2026-06-06 16:33:55.25666,2026-06-23 01:32:15.15
923,22,,t,2481.9802,3744.2864,126.14547,21.086605,0,2026-06-06 16:33:55.265028,2026-06-23 01:32:15.157
924,22,,t,3452.9585,3745.493,98.57781,21.214413,0,2026-06-06 16:35:22.222677,2026-06-23 01:32:15.16
925,22,,t,3351.1333,3745.493,98.825294,21.214413,0,2026-06-06 16:35:22.223803,2026-06-23 01:32:15.161
926,22,,t,3209.0386,3745.493,37.48053,21.073864,0,2026-06-06 16:35:22.223954,2026-06-23 01:32:15.187
927,22,,t,3249.4082,3745.493,98.825294,21.214413,0,2026-06-06 16:35:22.224493,2026-06-23 01:32:15.186
928,22,,t,3554.584,3745.4053,98.825294,21.3,0,2026-06-06 16:35:22.226095,2026-06-23 01:32:15.051
929,22,,t,3776.078,3745.6785,87.41713,20.5634,0,2026-06-06 16:37:04.651439,2026-06-23 01:32:15.197
930,22,,t,3866.897,3745.6785,88.01527,20.5634,0,2026-06-06 16:37:04.763555,2026-06-23 01:32:15.199
931,22,,t,4048.8276,3745.5786,88.093376,20.673773,0,2026-06-06 16:37:04.766534,2026-06-23 01:32:15.204
932,22,,t,3958.321,3745.5786,87.306595,20.673773,0,2026-06-06 16:37:04.768028,2026-06-23 01:32:15.207
933,22,,t,4231.421,3745.5786,87.699974,20.573774,0,2026-06-06 16:37:04.769992,2026-06-23 01:32:15.231
934,22,,t,4140.321,3745.5786,87.699974,20.673773,0,2026-06-06 16:37:04.774221,2026-06-23 01:32:15.233
935,22,,t,4322.421,3745.6523,87.699974,20.600073,0,2026-06-06 16:37:04.824163,2026-06-23 01:32:15.243
953,12,45,t,2233.71,2583.415,104.35228,21.300058,0,2026-06-07 02:02:14.993217,2026-06-26 20:06:11.289
954,12,39,t,2559.4033,2583.3772,106.01863,21.300058,0,2026-06-07 02:02:15.001871,2026-06-26 20:06:11.153
955,12,41,t,2450.285,2583.277,106.01863,21.300058,0,2026-06-07 02:02:15.002711,2026-06-26 20:06:11.213
956,12,43,t,2341.1663,2583.3772,106.01863,21.300058,0,2026-06-07 02:02:15.004734,2026-06-26 20:06:11.252
957,12,37,t,2668.2217,2583.277,106.01863,21.300058,0,2026-06-07 02:02:15.037477,2026-06-26 20:06:11.106
958,12,35,t,2777.1404,2583.177,106.01863,21.300058,0,2026-06-07 02:02:15.044644,2026-06-26 20:06:11.061
959,12,33,t,2886.1587,2583.477,104.15479,21.300058,0,2026-06-07 02:02:15.051337,2026-06-26 20:06:11.025
967,12,46,t,2237.2502,2485.634,103.34644,21.300058,0,2026-06-07 02:03:25.256443,2026-06-26 20:08:05.543
968,12,40,t,2561.1729,2485.5962,104.71369,21.300058,0,2026-06-07 02:03:25.257496,2026-06-26 20:06:59.421
969,12,44,t,2344.2764,2485.5962,104.85148,21.300058,0,2026-06-07 02:03:25.258745,2026-06-26 20:07:16.184
970,12,38,t,2669.573,2485.496,105.131996,21.300058,0,2026-06-07 02:03:25.258863,2026-06-26 20:06:59.384
971,12,42,t,2452.6729,2485.496,104.899994,21.300058,0,2026-06-07 02:03:25.260125,2026-06-26 20:06:59.458
972,12,36,t,2778.373,2485.6775,104.39997,21.018661,0,2026-06-07 02:03:25.260325,2026-06-26 20:06:59.347
973,12,34,t,2886.6233,2485.696,103.149635,21.081396,0,2026-06-07 02:03:25.302623,2026-06-26 20:06:59.31
974,11,2,t,2237.546,2455.6824,102.99039,21.300058,0,2026-06-07 02:04:00.235383,2026-06-26 20:18:48.212
975,11,1,t,2237.3596,2355.38,103.257805,21.300058,0,2026-06-07 02:04:00.236014,2026-06-26 20:16:56.603
976,11,3,t,2344.4854,2355.342,104.61696,21.300058,0,2026-06-07 02:04:00.237892,2026-06-26 20:16:56.639
977,11,5,t,2452.8398,2355.242,104.76809,21.300058,0,2026-06-07 02:04:00.240415,2026-06-26 20:16:56.678
978,11,4,t,2343.9807,2455.7925,105.08703,21.300058,0,2026-06-07 02:04:00.241304,2026-06-26 20:18:48.262
979,11,6,t,2452.6328,2455.6924,104.740234,21.300058,0,2026-06-07 02:04:00.241751,2026-06-26 20:18:48.299
980,11,8,t,2561.073,2455.7925,104.75369,21.300058,0,2026-06-07 02:04:00.27977,2026-06-26 20:18:48.336
981,11,7,t,2561.12,2355.342,104.86784,21.300058,0,2026-06-07 02:04:00.292782,2026-06-26 20:16:56.713
982,11,10,t,2669.373,2455.6924,105.2719,21.300058,0,2026-06-07 02:04:00.293504,2026-06-26 20:18:48.382
983,11,11,t,2778.5078,2355.3928,104.24058,21.073954,0,2026-06-07 02:04:00.296166,2026-06-26 20:16:56.785
984,11,9,t,2669.6257,2355.242,105.11872,21.300058,0,2026-06-07 02:04:00.296804,2026-06-26 20:16:56.749
985,11,12,t,2778.373,2455.5923,104.39993,21.300058,0,2026-06-07 02:04:00.29795,2026-06-26 20:18:48.422
986,11,14,t,2886.5632,2455.8923,103.10973,21.085096,0,2026-06-07 02:04:00.325787,2026-06-26 20:18:48.46
987,11,13,t,2886.7068,2355.442,102.91645,21.024754,0,2026-06-07 02:04:00.329933,2026-06-26 20:16:56.822
988,10,37,t,2344.1091,2325.5425,104.993195,21.194975,0,2026-06-07 02:04:49.294681,2026-06-26 20:22:00.55
989,10,39,t,2237.3596,2325.3298,103.11166,21.300058,0,2026-06-07 02:04:49.296743,2026-06-26 20:22:00.587
990,10,29,t,2778.3823,2325.3423,104.36608,21.300058,0,2026-06-07 02:04:49.29855,2026-06-26 20:22:00.389
991,10,35,t,2452.74,2325.4424,104.742455,21.044193,0,2026-06-07 02:04:49.300232,2026-06-26 20:22:00.512
992,10,33,t,2561.12,2325.5425,104.69632,21.069534,0,2026-06-07 02:04:49.301986,2026-06-26 20:22:00.476
993,10,31,t,2669.5005,2325.4424,105.13446,21.300058,0,2026-06-07 02:04:49.304683,2026-06-26 20:22:00.438
994,10,27,t,2886.5532,2325.2874,103.195496,21.324635,0,2026-06-07 02:04:49.338997,2026-06-26 20:22:00.354
995,24,,t,2480.0852,3979.3562,2240.2756,27.40444,0,2026-06-09 00:01:11.564498,2026-06-23 01:31:30.93
996,24,,t,2480.5166,4099.9824,2240.2756,27.40444,0,2026-06-09 00:02:13.307462,2026-06-23 01:31:30.926
997,6,1,t,3757.3474,1558.1047,142.00641,204.1,0,2026-06-09 00:03:22.272928,2026-06-09 00:04:37.963
998,0,,t,1263.5266,3377.3962,34.87926,125.27022,0,2026-06-09 00:05:40.838431,2026-06-23 01:31:12.648
999,12,27,t,3202.6572,2583.3667,87.700005,21.011726,0,2026-06-10 22:38:19.009662,2026-06-26 20:08:58.764
1000,12,25,t,3293.3455,2583.2666,87.79897,21.011726,0,2026-06-10 22:38:19.088232,2026-06-26 20:08:58.723
1001,12,19,t,3565.5767,2583.2666,87.86852,21.086384,0,2026-06-10 22:38:19.095096,2026-06-26 20:08:58.605
1002,12,23,t,3384.1453,2583.2666,87.71183,21.011726,0,2026-06-10 22:38:19.101098,2026-06-26 20:08:58.684
1003,12,21,t,3474.957,2583.324,87.57023,21.011726,0,2026-06-10 22:38:19.10271,2026-06-26 20:08:58.645
1004,12,22,t,3474.8677,2485.665,87.57023,21.011726,0,2026-06-10 23:01:41.707491,2026-06-26 20:09:39.233
1005,12,20,t,3565.4875,2485.6826,87.86852,21.086384,0,2026-06-10 23:01:41.71868,2026-06-26 20:09:39.196
1006,12,24,t,3384.256,2485.608,87.71183,21.011726,0,2026-06-10 23:01:41.718984,2026-06-26 20:09:39.276
1007,12,26,t,3293.456,2485.708,87.79897,21.011726,0,2026-06-10 23:01:41.719369,2026-06-26 20:09:39.315
1008,12,28,t,3202.668,2485.708,87.700005,21.011726,0,2026-06-10 23:01:41.795011,2026-06-26 20:09:39.352
1009,11,25,t,3474.808,2355.37,87.57023,21.011726,0,2026-06-10 23:02:51.148485,2026-06-26 20:16:26.464
1010,11,21,t,3293.3965,2355.413,87.79897,21.011726,0,2026-06-10 23:02:51.14835,2026-06-26 20:16:26.386
1011,11,19,t,3202.6084,2355.413,87.700005,21.011726,0,2026-06-10 23:02:51.149427,2026-06-26 20:16:26.347
1012,11,23,t,3384.1963,2355.3127,87.71183,21.011726,0,2026-06-10 23:02:51.149597,2026-06-26 20:16:26.424
1013,11,27,t,3565.428,2355.4622,87.86852,21.086384,0,2026-06-10 23:02:51.149713,2026-06-26 20:16:26.501
1014,11,26,t,3474.8975,2455.729,87.57023,21.011726,0,2026-06-10 23:02:51.231512,2026-06-26 20:15:31.299
1015,11,28,t,3565.517,2455.5461,87.86852,21.223377,0,2026-06-10 23:02:51.232183,2026-06-26 20:15:31.339
1016,11,22,t,3293.4941,2455.7058,87.79897,21.011726,0,2026-06-10 23:02:51.244069,2026-06-26 20:15:31.214
1017,11,24,t,3384.2856,2455.7712,87.71183,21.011726,0,2026-06-10 23:02:51.244983,2026-06-26 20:15:31.253
1018,11,20,t,3202.5977,2455.5696,87.94958,21.199877,0,2026-06-10 23:02:51.252728,2026-06-26 20:15:31.178
1019,10,25,t,3202.4424,2325.1794,87.700005,21.011726,0,2026-06-10 23:03:30.941514,2026-06-26 20:21:32.17
1020,10,23,t,3293.2305,2325.1794,87.79897,21.011726,0,2026-06-10 23:03:30.944916,2026-06-26 20:21:32.135
1021,10,17,t,3565.262,2325.3032,87.86852,21.086384,0,2026-06-10 23:03:30.94531,2026-06-26 20:21:32.024
1022,10,21,t,3384.0303,2325.079,87.71183,21.011726,0,2026-06-10 23:03:30.946969,2026-06-26 20:21:32.098
1023,10,19,t,3474.6418,2325.1367,87.57023,21.011726,0,2026-06-10 23:03:30.947829,2026-06-26 20:21:32.06
1024,12,12,t,3921.1772,2485.5918,78.6,21.267479,0,2026-06-11 20:21:55.527101,2026-06-26 20:10:40.496
1025,12,13,t,3839.827,2583.253,78.42341,21.476362,0,2026-06-11 20:21:55.526225,2026-06-26 20:11:19.313
1026,12,16,t,3759.2297,2485.5117,77.81082,21.281256,0,2026-06-11 20:21:55.523151,2026-06-26 20:10:40.596
1027,12,15,t,3759.0298,2583.253,77.90861,21.36436,0,2026-06-11 20:21:55.525616,2026-06-26 20:11:19.352
1028,12,11,t,3921.4082,2583.1885,78.60221,21.540861,0,2026-06-11 20:21:55.543996,2026-06-26 20:11:19.274
1029,12,14,t,3839.869,2485.5117,78.7,21.281256,0,2026-06-11 20:21:55.554241,2026-06-26 20:10:40.542
1030,12,10,t,4002.8772,2485.6914,78.6,21.191479,0,2026-06-11 20:21:55.759088,2026-06-26 20:10:40.457
1031,12,5,t,4166.071,2583.253,78.54741,21.36436,0,2026-06-11 20:21:55.760486,2026-06-26 20:11:19.082
1032,12,8,t,4084.4773,2485.5918,78.87265,21.09148,0,2026-06-11 20:21:55.762001,2026-06-26 20:10:40.152
1033,12,7,t,4084.6658,2583.253,78.19261,21.36436,0,2026-06-11 20:21:55.764142,2026-06-26 20:11:19.119
1034,12,9,t,4002.9727,2583.141,78.7,21.476362,0,2026-06-11 20:21:55.766006,2026-06-26 20:11:19.237
1035,12,6,t,4166.225,2485.593,78.32495,21.389923,0,2026-06-11 20:21:55.768036,2026-06-26 20:10:40.111
1036,12,4,t,4247.645,2485.6914,79.10495,21.36748,0,2026-06-11 20:21:55.799316,2026-06-26 20:10:40.07
1037,12,1,t,4329.1284,2583.1643,79.23401,21.565062,0,2026-06-11 20:21:55.800542,2026-06-26 20:11:18.999
1038,12,3,t,4247.4185,2583.2253,78.58194,21.350407,0,2026-06-11 20:21:55.802434,2026-06-26 20:11:19.04
1039,12,2,t,4329.75,2485.5918,78.4183,21.267479,0,2026-06-11 20:21:55.803349,2026-06-26 20:10:40.014
1040,11,41,t,4156.8257,2355.7026,81.889206,21.030315,0,2026-06-12 20:01:35.329791,2026-06-26 20:14:51.569
1041,11,44,t,4247.784,2455.4956,78.58194,21.350407,0,2026-06-12 20:01:35.329643,2026-06-26 20:13:56.927
1042,11,46,t,4329.194,2455.749,79.23401,21.565062,0,2026-06-12 20:01:35.328482,2026-06-26 20:13:56.965
1043,11,43,t,4241.426,2355.5789,82.09985,20.954014,0,2026-06-12 20:01:35.329286,2026-06-26 20:14:51.61
1044,11,42,t,4166.136,2455.6375,78.54741,21.36436,0,2026-06-12 20:01:35.326407,2026-06-26 20:13:56.892
1045,11,45,t,4326.426,2355.5793,81.80796,21.153614,0,2026-06-12 20:01:35.327594,2026-06-26 20:14:51.648
1046,11,40,t,4084.431,2455.6375,78.59474,21.36436,0,2026-06-12 20:01:35.669451,2026-06-26 20:13:56.856
1047,11,39,t,4072.0256,2355.6035,81.90014,21.09148,0,2026-06-12 20:01:35.67065,2026-06-26 20:14:51.517
1048,11,38,t,4002.738,2455.6375,78.7,21.476362,0,2026-06-12 20:01:35.671678,2026-06-26 20:13:56.811
1049,11,35,t,3912.5256,2355.3794,77.016655,21.267479,0,2026-06-12 20:01:35.672789,2026-06-26 20:14:51.44
1050,11,37,t,3992.3257,2355.3025,72.31676,21.191479,0,2026-06-12 20:01:35.674855,2026-06-26 20:14:51.478
1051,11,36,t,3921.1736,2455.749,78.85214,21.540861,0,2026-06-12 20:01:35.676138,2026-06-26 20:13:56.766
1052,11,34,t,3840.0256,2455.749,78.399994,21.476362,0,2026-06-12 20:01:35.705458,2026-06-26 20:13:56.725
1053,11,31,t,3758.9258,2355.513,75.08008,21.019915,0,2026-06-12 20:01:35.70633,2026-06-26 20:14:51.359
1054,11,32,t,3759.1257,2455.6375,77.899994,21.36436,0,2026-06-12 20:01:35.707407,2026-06-26 20:13:56.688
1055,11,33,t,3836.7258,2355.413,72.90886,21.281256,0,2026-06-12 20:01:35.71005,2026-06-26 20:14:51.395
1056,10,1,t,4326.334,2325.6328,82.09174,20.999899,0,2026-06-12 20:12:44.865406,2026-06-26 20:20:33.708
1057,10,15,t,3758.939,2325.6196,75.10857,20.999899,0,2026-06-12 20:13:43.383331,2026-06-26 20:20:33.979
1058,10,13,t,3836.7476,2325.6196,72.89996,21.18738,0,2026-06-12 20:14:28.48278,2026-06-26 20:20:33.945
1059,10,11,t,3912.3474,2325.6196,77.200165,21.18738,0,2026-06-12 20:14:45.694246,2026-06-26 20:20:33.903
1060,10,9,t,3992.4475,2325.5195,72.40006,21.18738,0,2026-06-12 20:15:18.775077,2026-06-26 20:20:33.856
1061,10,7,t,4072.0476,2325.6194,81.99996,21.18738,0,2026-06-12 20:15:35.430896,2026-06-26 20:20:33.822
1062,10,5,t,4156.847,2325.7195,81.99996,21.18738,0,2026-06-12 20:15:51.814191,2026-06-26 20:20:33.784
1063,10,3,t,4241.547,2325.7195,81.99996,21.18738,0,2026-06-12 20:16:16.9254,2026-06-26 20:20:33.75
1064,10,,t,2067.9583,2048.0903,114.36114,15.173223,0,2026-06-12 20:18:30.846529,2026-06-23 01:30:43.66
1066,10,,t,2067.9375,2068.3145,14.751744,74.88266,0,2026-06-12 20:19:01.700622,2026-06-23 01:30:43.662
1067,10,,t,2184.0193,2048.0903,114.36114,15.271043,0,2026-06-12 20:19:24.600877,2026-06-23 01:30:43.779
1068,10,,t,2300.1804,2048.1902,114.13513,15.271043,0,2026-06-12 20:20:01.667417,2026-06-23 01:30:43.657
1069,10,,t,2416.2156,2048.1902,114.235,15.271043,0,2026-06-12 20:20:32.259969,2026-06-23 01:30:43.781
1070,10,,t,2532.3154,2048.1902,114.37017,15.271043,0,2026-06-12 20:20:41.494132,2026-06-23 01:30:43.658
1071,10,,t,2648.4856,2048.1902,114.32993,15.271043,0,2026-06-12 20:20:52.987425,2026-06-23 01:30:43.661
1072,10,,t,2764.5154,2048.1902,114.32993,15.271043,0,2026-06-12 20:21:10.441721,2026-06-23 01:30:43.666
1073,10,,t,2880.4155,2048.1902,114.359695,15.271043,0,2026-06-12 20:21:24.4959,2026-06-23 01:30:43.777
1074,10,,t,2996.7751,2048.1902,114.140434,15.271043,0,2026-06-12 20:21:41.721051,2026-06-23 01:30:43.782
1075,55,1,t,3080.9902,1778.8833,114.096016,17.830236,0,2026-06-12 20:22:41.68602,2026-06-12 20:23:04.491
1076,55,2,t,3200.6863,1779.0833,17.4,49,0,2026-06-12 20:23:34.123433,2026-06-12 20:23:34.123433
1077,55,3,t,3200.7861,1829.9833,17.4,49.099945,0,2026-06-12 20:23:44.742872,2026-06-12 20:27:31.511
1078,55,4,t,3200.786,1881.0833,17.4,49.099945,0,2026-06-12 20:24:00.495411,2026-06-12 20:27:37.471
1079,55,5,t,3200.786,1931.8833,17.4,49.4,0,2026-06-12 20:24:13.52969,2026-06-12 20:30:24.57
1080,55,6,t,2941.1045,2019.3245,50.42688,14.928503,0,2026-06-12 20:25:07.757204,2026-06-12 20:30:05.689
1081,55,7,t,2993.2314,2019.3245,61.544575,14.928503,0,2026-06-12 20:25:23.93615,2026-06-12 20:30:13.26
1082,10,8,t,3056.476,2019.3245,43.399975,14.928503,0,2026-06-12 20:25:40.295858,2026-06-12 20:30:18.574
1083,88,,t,3231.5007,1804.1184,18.19993,58.2,0,2026-06-12 20:31:57.164038,2026-06-23 01:30:32.348
1084,88,,t,3231.5007,1864.0184,18.19993,58.2,0,2026-06-12 20:32:11.120649,2026-06-23 01:30:32.347
1085,88,,t,3231.5007,1924.0184,18.19993,57.999973,0,2026-06-12 20:32:21.028232,2026-06-23 01:30:32.345
1086,88,,t,3231.0645,1778.8964,55.776,16.015978,0,2026-06-12 20:33:25.297027,2026-06-23 01:30:32.061
1087,88,,t,3288.3926,1778.8964,55.776,16.015978,0,2026-06-12 20:33:38.382179,2026-06-23 01:30:32.051
1088,88,,t,3345.7207,1778.7844,55.776,16.015978,0,2026-06-12 20:33:44.467201,2026-06-23 01:30:32.054
1089,88,,t,3383.0486,1802.7523,18.256,68.768,0,2026-06-12 20:34:31.660111,2026-06-23 01:30:32.346
1090,88,,t,3383.1448,1873.4243,18.256,68.768,0,2026-06-12 20:34:41.180859,2026-06-23 01:30:32.056
1091,88,,t,3383.017,1944.0963,18.256,68.768,0,2026-06-12 20:34:58.022519,2026-06-23 01:30:32.053
1092,88,,t,3322.1687,2017.4231,71.75167,15.125567,0,2026-06-12 20:36:02.037168,2026-06-23 01:30:32.059
1093,23,,t,1284.4503,2508.1653,20.9,11.9,0,2026-06-12 20:38:58.792478,2026-06-23 01:31:03.675
1094,23,,t,1306.8503,2508.1653,20.9,11.9,0,2026-06-12 20:39:02.605302,2026-06-23 01:31:03.56
1095,23,,t,1331.2502,2508.1653,20.9,11.9,0,2026-06-12 20:39:32.847577,2026-06-23 01:31:03.558
1096,23,,t,1353.7501,2508.1653,20.9,11.9,0,2026-06-12 20:39:44.501725,2026-06-23 01:31:03.925
1097,23,,t,1378.05,2507.9653,20.9,12.10009,0,2026-06-12 20:39:51.057699,2026-06-23 01:31:03.926
1098,23,,t,1400.45,2508.0652,20.9,12.10009,0,2026-06-12 20:40:06.143154,2026-06-23 01:31:03.557
1099,23,,t,1424.95,2507.965,20.9,12.10009,0,2026-06-12 20:40:14.584594,2026-06-23 01:31:03.754
1100,23,,t,1447.25,2507.965,20.9,12.10009,0,2026-06-12 20:40:20.336085,2026-06-23 01:31:03.92
1101,23,,t,1469.65,2507.965,20.9,12.10009,0,2026-06-12 20:40:23.943826,2026-06-23 01:31:03.928
1102,25,,t,1516.0596,2508.4805,20.9,12.10009,0,2026-06-12 20:40:52.825273,2026-06-26 20:19:54.423
1103,25,,t,1493.6597,2508.3806,20.9,12.10009,0,2026-06-12 20:40:52.847555,2026-06-26 20:19:54.434
1104,25,,t,1560.8231,2508.5432,20.9,12.10009,0,2026-06-12 20:41:15.80732,2026-06-26 20:19:54.436
1105,25,,t,1538.4232,2508.4434,20.9,12.10009,0,2026-06-12 20:41:15.849267,2026-06-26 20:19:54.435
1106,25,,t,1583.5392,2508.6824,20.9,12.10009,0,2026-06-12 20:41:35.880644,2026-06-26 20:19:54.428
1107,25,,t,1605.9391,2508.7822,20.9,12.10009,0,2026-06-12 20:41:35.895584,2026-06-26 20:19:54.308
1108,23,,t,1266.365,2627.9521,12,43.35616,0,2026-06-12 20:42:20.102719,2026-06-23 01:31:12.692
1110,23,,t,1265.9905,2689.827,12.199999,43.0723,0,2026-06-12 20:42:46.467686,2026-06-23 01:31:12.647
1112,23,,t,1266.0906,2755.427,12.199999,43.20286,0,2026-06-12 20:43:16.032003,2026-06-23 01:31:12.69
1114,23,,t,1266.0044,2871.6904,12.022094,43.385246,0,2026-06-12 20:45:29.480494,2026-06-23 01:31:12.642
1115,23,,t,1265.9772,2931.9016,12.022094,43.385246,0,2026-06-12 20:46:12.763785,2026-06-23 01:31:12.734
1116,23,,t,1265.8993,2992.3015,12.022094,43.385246,0,2026-06-12 20:46:35.696421,2026-06-23 01:31:12.649
1117,23,,t,1266.0214,3052.8015,12.0644455,43.385246,0,2026-06-12 20:46:53.595019,2026-06-23 01:31:12.733
1118,23,,t,1265.995,3185.696,12.254966,43.385246,0,2026-06-12 20:47:43.303167,2026-06-23 01:31:12.693
1119,23,,t,1266.073,3124.6963,12.022094,43.385246,0,2026-06-12 20:47:43.303605,2026-06-23 01:31:12.695
1120,23,,t,1266.1172,3246.196,12.0644455,43.385246,0,2026-06-12 20:47:43.417319,2026-06-23 01:31:12.698
1121,23,,t,1265.9816,3307.496,12.0644455,43.385246,0,2026-06-12 20:48:55.351291,2026-06-23 01:31:12.643
1141,30,,t,4388.5625,3032.8374,19.730062,57.528706,0,2026-06-15 20:15:15.144131,2026-06-23 01:28:34.573
1142,30,,t,4388.4854,3093.4814,19.730062,57.528706,0,2026-06-15 20:15:29.266321,2026-06-23 01:28:34.925
1143,30,,t,4388.6035,2903.2,19.730062,58.023064,0,2026-06-15 20:16:07.79214,2026-06-23 01:28:34.927
1144,30,,t,4388.479,2842.7688,19.730062,57.69187,0,2026-06-15 20:16:38.532025,2026-06-23 01:28:34.987
1145,31,,t,4305.935,2842.6785,19.536682,15.066424,0,2026-06-15 20:17:50.832401,2026-06-23 01:28:35.439
1146,30,,t,4328.631,2842.6785,19.536682,15.066424,0,2026-06-15 20:18:00.227731,2026-06-23 01:28:34.924
1147,30,,t,4328.6177,2860.8906,19.728594,18.70887,0,2026-06-15 20:18:33.985402,2026-06-23 01:28:34.985
1148,30,,t,4328.6567,2882.414,19.728594,17.881107,0,2026-06-15 20:19:02.05306,2026-06-23 01:28:34.57
1149,30,,t,4328.6313,2903.34,19.728594,15.515648,0,2026-06-15 20:19:18.048485,2026-06-23 01:28:34.927
1150,30,,t,4328.7363,2921.984,19.728594,17.550035,0,2026-06-15 20:19:42.485092,2026-06-23 01:28:34.572
1151,30,,t,4328.776,2942.6797,19.728594,18.377798,0,2026-06-15 20:19:58.844862,2026-06-23 01:28:34.574
